OrderID,Date,Product,Category,Region,SalesRep,Quantity,UnitPrice,Discount,Revenue,Year,Month,MonthName,OrderValue
3945690,2023-04-24 17:29:36,Comics,Books,South,Alice Brown,18,48.89,0.28,633.61,2023,4,April,880.02
4550066,2022-04-24 08:39:12,Chair,Furniture,Central,James Wilson,11,280.58,0.04,2962.92,2022,4,April,3086.3799999999997
1202007,2022-11-10 21:08:58,Bookshelf,Furniture,West,David Lee,8,243.87,0.28,1404.69,2022,11,November,1950.96
718070,2022-04-26 02:38:02,Novel,Books,Central,John Smith,5,8.34,0.03,40.45,2022,4,April,41.7
4975796,2022-01-05 17:05:35,Cheese,Groceries,North,John Smith,5,7.71,0.18,31.61,2022,1,January,38.55
4060403,2023-12-29 13:16:37,Chair,Furniture,West,James Wilson,3,1428.85,0.01,4243.68,2023,12,December,4286.549999999999
247415,2023-12-23 13:44:57,Monitor,Electronics,Central,Alice Brown,5,1076.04,0.24,4088.95,2023,12,December,5380.2
4917459,2023-09-22 19:23:47,Lego,Toys,East,Alice Brown,5,77.91,0.06,366.18,2023,9,September,389.54999999999995
2861126,2022-01-12 17:21:38,Camera,Electronics,North,John Smith,15,1376.53,0.27,15073.0,2022,1,January,20647.95
4400607,2023-12-09 01:50:52,Phone,Electronics,South,David Lee,16,895.43,0.09,13037.46,2023,12,December,14326.88
1433054,2022-06-26 12:17:58,Chair,Furniture,North,David Lee,1,754.5,0.15,641.32,2022,6,June,754.5
1618822,2022-05-10 04:47:26,Bread,Groceries,North,Alice Brown,1,7.29,0.11,6.49,2022,5,May,7.29
1906229,2023-01-17 03:41:07,Camera,Electronics,West,John Smith,11,1392.87,0.28,11031.53,2023,1,January,15321.57
1156229,2023-01-10 10:35:49,Monitor,Electronics,Central,Alice Brown,17,483.25,0.26,6079.28,2023,1,January,8215.25
3782102,2022-11-09 17:44:16,Eggs,Groceries,East,David Lee,19,18.38,0.15,296.84,2022,11,November,349.21999999999997
4267292,2023-12-02 22:34:53,Monitor,Electronics,Central,Alice Brown,8,1822.48,0.25,10934.88,2023,12,December,14579.84
1953816,2023-02-02 08:28:51,Headphones,Electronics,Central,John Smith,15,1069.95,0.0,16049.25,2023,2,February,16049.25
1960652,2023-06-23 01:23:16,Monitor,Electronics,South,John Smith,13,834.99,0.09,9877.93,2023,6,June,10854.87
2453966,2023-06-25 06:48:36,Puzzle,Toys,South,Alice Brown,5,88.3,0.28,317.88,2023,6,June,441.5
4070869,2022-11-01 19:26:00,Desk,Furniture,West,Alice Brown,4,1082.61,0.25,3247.83,2022,11,November,4330.44
4299517,2022-03-23 07:55:28,Lego,Toys,West,John Smith,18,60.66,0.21,862.59,2022,3,March,1091.8799999999999
2025292,2022-04-27 19:08:30,Board Game,Toys,West,Maria Garcia,13,16.12,0.02,205.37,2022,4,April,209.56
3158887,2022-08-17 17:21:23,Bread,Groceries,South,John Smith,7,15.35,0.21,84.89,2022,8,August,107.45
4413276,2022-05-16 08:39:02,Lego,Toys,North,James Wilson,3,53.54,0.13,139.74,2022,5,May,160.62
1401135,2022-04-01 21:18:10,Board Game,Toys,Central,David Lee,8,77.52,0.05,589.15,2022,4,April,620.16
1806769,2022-04-10 17:13:16,Puzzle,Toys,West,Maria Garcia,18,22.15,0.26,295.04,2022,4,April,398.7
301899,2022-07-14 04:35:41,Milk,Groceries,North,David Lee,11,8.19,0.29,63.96,2022,7,July,90.08999999999999
3860408,2023-02-21 20:09:29,Desk,Furniture,South,Alice Brown,8,1347.62,0.17,8948.2,2023,2,February,10780.96
1028428,2023-04-25 22:51:57,Bookshelf,Furniture,North,John Smith,6,1457.13,0.19,7081.65,2023,4,April,8742.78
54209,2022-08-21 23:22:24,Camera,Electronics,Central,John Smith,16,1103.34,0.24,13416.61,2022,8,August,17653.44
1607534,2023-04-26 23:45:08,Bread,Groceries,East,Alice Brown,13,1.84,0.25,17.94,2023,4,April,23.92
1613939,2023-10-30 03:42:27,Textbook,Books,East,David Lee,16,6.74,0.11,95.98,2023,10,October,107.84
952289,2023-06-30 22:58:40,Dress,Clothing,South,Alice Brown,16,150.07,0.21,1896.88,2023,6,June,2401.12
2187079,2022-05-16 18:55:08,Table,Furniture,South,David Lee,9,1049.67,0.3,6612.92,2022,5,May,9447.03
4391836,2022-09-24 13:41:36,Monitor,Electronics,Central,James Wilson,9,1495.94,0.01,13328.83,2022,9,September,13463.460000000001
319766,2022-01-20 14:37:36,Pants,Clothing,Central,Maria Garcia,6,120.8,0.28,521.86,2022,1,January,724.8
2145636,2023-08-16 04:51:03,Bread,Groceries,South,Alice Brown,10,10.12,0.04,97.15,2023,8,August,101.19999999999999
2412111,2023-05-01 00:21:30,Bookshelf,Furniture,West,James Wilson,8,305.09,0.2,1952.58,2023,5,May,2440.72
3495135,2023-12-18 11:32:51,Milk,Groceries,South,Maria Garcia,2,18.32,0.28,26.38,2023,12,December,36.64
1651503,2023-09-26 13:49:13,Comics,Books,North,John Smith,2,13.81,0.17,22.92,2023,9,September,27.62
2862297,2023-10-29 20:03:42,Desk,Furniture,North,Maria Garcia,19,492.57,0.07,8703.71,2023,10,October,9358.83
4674972,2022-12-03 09:33:27,Phone,Electronics,Central,Maria Garcia,5,1778.74,0.03,8626.89,2022,12,December,8893.7
1195459,2023-05-18 15:25:17,Camera,Electronics,East,David Lee,18,1800.2,0.17,26894.99,2023,5,May,32403.600000000002
4429539,2022-12-07 20:47:30,Magazine,Books,East,Maria Garcia,15,49.21,0.28,531.47,2022,12,December,738.15
3107217,2023-09-05 12:26:56,Pants,Clothing,South,James Wilson,15,65.23,0.28,704.48,2023,9,September,978.45
3444167,2023-01-07 15:52:34,Notebook,Books,East,James Wilson,6,6.2,0.07,34.6,2023,1,January,37.2
1111144,2023-08-27 20:16:26,Camera,Electronics,South,Alice Brown,13,1440.54,0.28,13483.45,2023,8,August,18727.02
4666457,2023-01-31 22:49:50,Bookshelf,Furniture,East,James Wilson,14,1342.19,0.0,18790.66,2023,1,January,18790.66
1694115,2023-09-14 20:10:22,Bookshelf,Furniture,West,James Wilson,2,1455.62,0.26,2154.32,2023,9,September,2911.24
3576697,2022-11-20 18:29:20,Monitor,Electronics,West,Maria Garcia,15,971.29,0.12,12821.03,2022,11,November,14569.349999999999
4302566,2022-09-24 17:05:30,Magazine,Books,Central,James Wilson,5,39.86,0.23,153.46,2022,9,September,199.3
1396618,2023-08-28 06:12:51,Lego,Toys,North,Maria Garcia,13,28.84,0.24,284.94,2023,8,August,374.92
3722338,2022-09-22 22:21:41,Bookshelf,Furniture,North,John Smith,3,341.62,0.03,994.11,2022,9,September,1024.8600000000001
4110177,2023-05-14 09:35:13,Puzzle,Toys,South,Alice Brown,10,44.08,0.07,409.94,2023,5,May,440.79999999999995
2621491,2022-05-20 21:17:07,Eggs,Groceries,East,John Smith,12,15.05,0.3,126.42,2022,5,May,180.60000000000002
4820376,2022-06-07 22:27:45,Pants,Clothing,Central,Alice Brown,16,185.24,0.25,2222.88,2022,6,June,2963.84
4701276,2022-06-20 15:28:03,Table,Furniture,Central,James Wilson,8,216.8,0.13,1508.93,2022,6,June,1734.4
1420091,2023-07-01 00:35:46,Apple,Groceries,Central,John Smith,4,13.82,0.3,38.7,2023,7,July,55.28
4035239,2023-08-16 02:56:36,Notebook,Books,East,Maria Garcia,19,28.4,0.05,512.62,2023,8,August,539.6
1187905,2022-09-18 18:18:28,Shirt,Clothing,North,James Wilson,5,158.23,0.27,577.54,2022,9,September,791.15
2112887,2022-11-29 16:21:58,Action Figure,Toys,Central,Alice Brown,18,46.36,0.29,592.48,2022,11,November,834.48
520416,2023-04-18 12:52:01,Doll,Toys,West,John Smith,19,34.35,0.08,600.44,2023,4,April,652.65
3088402,2023-03-16 15:08:31,Bread,Groceries,East,David Lee,19,16.0,0.21,240.16,2023,3,March,304.0
4940800,2022-06-26 09:18:17,Notebook,Books,East,James Wilson,15,42.75,0.04,615.6,2022,6,June,641.25
1351792,2023-07-18 18:56:16,Doll,Toys,West,James Wilson,19,98.34,0.03,1812.41,2023,7,July,1868.46
351414,2023-02-11 00:03:08,Camera,Electronics,East,John Smith,1,1266.99,0.05,1203.64,2023,2,February,1266.99
1971225,2023-02-05 03:22:18,Monitor,Electronics,East,John Smith,6,1202.84,0.22,5629.29,2023,2,February,7217.039999999999
1126636,2022-05-23 00:43:57,Monitor,Electronics,Central,David Lee,5,758.09,0.27,2767.03,2022,5,May,3790.4500000000003
225927,2023-10-04 00:21:49,Phone,Electronics,Central,James Wilson,13,724.48,0.3,6592.77,2023,10,October,9418.24
875116,2022-10-24 08:58:26,Board Game,Toys,West,David Lee,17,68.57,0.24,885.92,2022,10,October,1165.6899999999998
4670303,2022-11-14 16:46:17,Doll,Toys,Central,Alice Brown,6,27.13,0.23,125.34,2022,11,November,162.78
1543971,2023-08-31 12:42:01,Headphones,Electronics,South,Maria Garcia,12,714.04,0.08,7883.0,2023,8,August,8568.48
282299,2023-01-18 21:46:10,Cheese,Groceries,South,James Wilson,12,5.57,0.02,65.5,2023,1,January,66.84
223959,2023-11-27 18:24:36,Bookshelf,Furniture,North,John Smith,11,1198.05,0.23,10147.48,2023,11,November,13178.55
4999336,2022-09-18 08:26:51,Doll,Toys,South,John Smith,11,97.03,0.09,971.27,2022,9,September,1067.33
4744420,2022-07-09 21:03:43,Desk,Furniture,East,John Smith,15,888.95,0.06,12534.2,2022,7,July,13334.25
1817307,2023-08-10 01:42:26,Monitor,Electronics,Central,David Lee,3,1337.05,0.11,3569.92,2023,8,August,4011.1499999999996
2737248,2022-01-03 06:46:45,Comics,Books,East,Alice Brown,19,8.05,0.27,111.65,2022,1,January,152.95000000000002
4750608,2023-11-24 18:04:15,Apple,Groceries,East,Maria Garcia,5,19.34,0.04,92.83,2023,11,November,96.7
2704880,2023-12-05 20:14:16,Shirt,Clothing,North,Maria Garcia,1,167.87,0.22,130.94,2023,12,December,167.87
2535692,2023-08-06 17:06:14,Magazine,Books,Central,David Lee,18,43.39,0.3,546.71,2023,8,August,781.02
742317,2023-06-26 22:19:31,Milk,Groceries,East,Alice Brown,19,1.81,0.07,31.98,2023,6,June,34.39
69852,2023-07-04 07:13:47,Shirt,Clothing,Central,Maria Garcia,16,21.76,0.29,247.19,2023,7,July,348.16
1211435,2022-11-22 13:01:30,Headphones,Electronics,Central,John Smith,1,1895.8,0.22,1478.72,2022,11,November,1895.8
4495134,2022-03-28 04:45:36,Laptop,Electronics,North,Maria Garcia,18,239.18,0.11,3831.66,2022,3,March,4305.24
3634290,2023-07-16 05:48:34,Action Figure,Toys,South,Alice Brown,18,11.72,0.23,162.44,2023,7,July,210.96
552725,2023-06-04 09:16:25,Phone,Electronics,Central,Maria Garcia,17,487.07,0.28,5961.74,2023,6,June,8280.19
4058520,2022-01-14 11:32:48,Novel,Books,East,David Lee,12,15.88,0.24,144.83,2022,1,January,190.56
1866971,2022-05-17 19:19:58,Desk,Furniture,North,Alice Brown,7,1373.79,0.21,7597.06,2022,5,May,9616.529999999999
3348379,2023-04-18 09:47:52,Couch,Furniture,East,David Lee,11,814.04,0.24,6805.37,2023,4,April,8954.439999999999
1536392,2023-12-09 06:29:35,Lego,Toys,East,Alice Brown,9,90.89,0.14,703.49,2023,12,December,818.01
2242691,2023-01-27 05:30:36,Headphones,Electronics,West,David Lee,13,990.62,0.07,11976.6,2023,1,January,12878.06
2637036,2022-10-12 02:40:57,Novel,Books,West,Maria Garcia,11,27.96,0.23,236.82,2022,10,October,307.56
2079711,2022-05-21 13:55:04,Puzzle,Toys,North,James Wilson,11,73.82,0.15,690.22,2022,5,May,812.02
2726502,2023-03-28 10:52:07,Shirt,Clothing,East,Maria Garcia,10,197.3,0.21,1558.67,2023,3,March,1973.0
2926436,2023-08-14 19:00:35,Magazine,Books,Central,David Lee,5,21.14,0.11,94.07,2023,8,August,105.7
4238851,2023-12-12 08:49:24,Eggs,Groceries,West,David Lee,6,8.88,0.09,48.48,2023,12,December,53.28
4259263,2023-05-16 12:15:57,Board Game,Toys,Central,James Wilson,17,31.58,0.14,461.7,2023,5,May,536.86
1599238,2023-08-01 07:32:15,Notebook,Books,West,James Wilson,2,33.45,0.22,52.18,2023,8,August,66.9
2097989,2022-03-25 16:37:58,Bookshelf,Furniture,East,John Smith,5,1002.83,0.13,4362.31,2022,3,March,5014.150000000001
123144,2023-08-16 05:20:15,Laptop,Electronics,South,Alice Brown,18,1299.57,0.18,19181.65,2023,8,August,23392.26
1425255,2022-11-18 07:36:10,Action Figure,Toys,South,James Wilson,16,52.8,0.24,642.05,2022,11,November,844.8
2256397,2022-01-25 19:11:37,Laptop,Electronics,East,John Smith,6,1740.26,0.22,8144.42,2022,1,January,10441.56
864117,2022-04-19 09:55:08,Puzzle,Toys,East,James Wilson,9,15.96,0.08,132.15,2022,4,April,143.64000000000001
3879525,2023-03-25 14:21:32,Cheese,Groceries,South,David Lee,2,16.12,0.06,30.31,2023,3,March,32.24
1449430,2022-07-11 10:09:41,Headphones,Electronics,North,David Lee,16,1426.68,0.02,22370.34,2022,7,July,22826.88
2125644,2022-10-28 22:59:26,Cheese,Groceries,Central,Alice Brown,16,5.08,0.19,65.84,2022,10,October,81.28
1035721,2023-03-30 18:52:57,Magazine,Books,East,David Lee,15,40.35,0.28,435.78,2023,3,March,605.25
389700,2022-03-22 22:03:29,Comics,Books,South,David Lee,5,12.22,0.13,53.16,2022,3,March,61.1
1324409,2023-11-03 05:27:39,Headphones,Electronics,South,David Lee,3,1398.32,0.14,3607.67,2023,11,November,4194.96
2479838,2023-08-23 08:53:35,Textbook,Books,North,James Wilson,17,25.35,0.08,396.47,2023,8,August,430.95000000000005
983307,2022-04-02 01:38:46,Couch,Furniture,Central,David Lee,4,431.56,0.23,1329.2,2022,4,April,1726.24
70471,2023-05-02 06:19:26,Novel,Books,East,Maria Garcia,19,23.79,0.26,334.49,2023,5,May,452.01
1807463,2022-10-22 22:07:17,Jacket,Clothing,West,Maria Garcia,2,38.56,0.08,70.95,2022,10,October,77.12
1565274,2022-06-30 22:41:39,Cheese,Groceries,East,David Lee,1,10.83,0.15,9.21,2022,6,June,10.83
4797733,2022-09-18 15:52:38,Bread,Groceries,West,Maria Garcia,7,3.74,0.17,21.73,2022,9,September,26.18
3604989,2022-12-24 21:38:43,Bread,Groceries,West,John Smith,10,13.01,0.1,117.09,2022,12,December,130.1
4026681,2022-08-23 09:47:55,Dress,Clothing,Central,Maria Garcia,16,183.84,0.09,2676.71,2022,8,August,2941.44
2306543,2022-04-16 20:45:14,Board Game,Toys,East,Maria Garcia,3,74.46,0.07,207.74,2022,4,April,223.38
2475251,2023-02-19 06:48:25,Novel,Books,North,David Lee,9,28.25,0.15,216.11,2023,2,February,254.25
2999991,2022-01-14 19:09:12,Chair,Furniture,Central,John Smith,10,434.78,0.01,4304.32,2022,1,January,4347.799999999999
2815144,2022-05-09 02:23:03,Camera,Electronics,South,David Lee,13,1344.76,0.26,12936.59,2022,5,May,17481.88
2465348,2022-03-11 19:05:46,Doll,Toys,West,Maria Garcia,7,51.68,0.28,260.47,2022,3,March,361.76
1973008,2022-08-12 04:07:01,Bread,Groceries,East,David Lee,2,15.39,0.24,23.39,2022,8,August,30.78
2530608,2023-08-07 17:36:33,Table,Furniture,East,James Wilson,6,394.16,0.14,2033.87,2023,8,August,2364.96
4404586,2023-05-11 14:21:16,Shoes,Clothing,East,James Wilson,3,54.14,0.18,133.18,2023,5,May,162.42000000000002
4941687,2023-06-14 06:34:56,Couch,Furniture,Central,John Smith,15,276.4,0.16,3482.64,2023,6,June,4146.0
1902073,2022-12-20 00:18:24,Magazine,Books,South,John Smith,19,32.84,0.02,611.48,2022,12,December,623.96
246922,2022-04-25 22:18:02,Shoes,Clothing,South,David Lee,11,195.19,0.12,1889.44,2022,4,April,2147.09
89530,2023-09-19 14:13:40,Chair,Furniture,South,James Wilson,2,1385.08,0.15,2354.64,2023,9,September,2770.16
3023674,2022-01-28 22:23:23,Bread,Groceries,West,James Wilson,3,18.83,0.19,45.76,2022,1,January,56.489999999999995
3568860,2022-12-09 17:56:47,Doll,Toys,East,James Wilson,7,41.68,0.23,224.66,2022,12,December,291.76
4784911,2022-07-22 05:35:56,Bread,Groceries,South,James Wilson,4,4.06,0.28,11.69,2022,7,July,16.24
2725905,2023-06-22 09:18:34,Desk,Furniture,North,James Wilson,8,1449.27,0.26,8579.68,2023,6,June,11594.16
1308715,2023-06-14 01:59:56,Shirt,Clothing,North,John Smith,10,112.95,0.01,1118.2,2023,6,June,1129.5
2610547,2023-11-28 07:16:18,Laptop,Electronics,West,John Smith,19,1041.69,0.01,19594.19,2023,11,November,19792.11
3237143,2022-12-09 15:26:01,Laptop,Electronics,East,James Wilson,18,1270.34,0.16,19207.54,2022,12,December,22866.12
3969903,2023-08-17 08:23:53,Eggs,Groceries,West,Maria Garcia,3,1.65,0.16,4.16,2023,8,August,4.949999999999999
4677243,2022-05-28 13:20:04,Dress,Clothing,Central,Maria Garcia,1,100.8,0.19,81.65,2022,5,May,100.8
2467171,2022-09-11 00:44:19,Apple,Groceries,North,Alice Brown,11,10.53,0.29,82.24,2022,9,September,115.83
2016012,2022-03-27 06:23:34,Dress,Clothing,East,John Smith,14,88.94,0.27,908.97,2022,3,March,1245.1599999999999
2552072,2023-10-18 05:35:11,Table,Furniture,West,Maria Garcia,3,1218.6,0.25,2741.85,2023,10,October,3655.7999999999997
2203616,2022-01-08 19:54:27,Shoes,Clothing,South,James Wilson,17,30.83,0.03,508.39,2022,1,January,524.11
4958129,2023-11-30 20:18:17,Pants,Clothing,Central,Maria Garcia,16,134.41,0.26,1591.41,2023,11,November,2150.56
1046746,2022-10-02 15:14:03,Jacket,Clothing,Central,Alice Brown,17,37.63,0.23,492.58,2022,10,October,639.71
1820301,2022-04-26 06:49:04,Shirt,Clothing,North,John Smith,11,96.92,0.23,820.91,2022,4,April,1066.1200000000001
1274498,2023-04-30 05:39:23,Table,Furniture,Central,John Smith,15,1255.21,0.06,17698.46,2023,4,April,18828.15
1269863,2023-07-25 04:05:40,Board Game,Toys,North,David Lee,15,44.86,0.01,666.17,2023,7,July,672.9
4544819,2023-10-26 13:49:09,Desk,Furniture,South,John Smith,18,1466.71,0.27,19272.57,2023,10,October,26400.78
1614211,2022-07-08 09:40:38,Milk,Groceries,East,James Wilson,13,1.02,0.1,11.93,2022,7,July,13.26
2465702,2022-06-06 13:23:05,Milk,Groceries,West,David Lee,3,18.14,0.05,51.7,2022,6,June,54.42
1248288,2022-01-25 09:16:03,Eggs,Groceries,North,Alice Brown,10,10.3,0.19,83.43,2022,1,January,103.0
3091182,2023-05-12 19:02:54,Textbook,Books,West,James Wilson,8,14.45,0.27,84.39,2023,5,May,115.6
4560210,2023-06-03 23:52:45,Bread,Groceries,West,Maria Garcia,17,9.64,0.27,119.63,2023,6,June,163.88
1361957,2022-01-11 21:36:44,Notebook,Books,East,David Lee,19,34.65,0.14,566.18,2022,1,January,658.35
2496449,2022-09-30 05:54:31,Camera,Electronics,West,Maria Garcia,3,1887.42,0.18,4643.05,2022,9,September,5662.26
1688222,2022-04-09 23:21:34,Magazine,Books,East,Alice Brown,8,44.01,0.03,341.52,2022,4,April,352.08
1706710,2022-12-03 23:08:19,Doll,Toys,Central,Alice Brown,16,66.57,0.13,926.65,2022,12,December,1065.12
3920457,2023-08-18 06:56:41,Headphones,Electronics,West,James Wilson,5,1435.69,0.28,5168.48,2023,8,August,7178.450000000001
4154512,2023-09-24 08:39:11,Jacket,Clothing,Central,Alice Brown,17,28.49,0.25,363.25,2023,9,September,484.33
2312358,2022-02-21 05:59:24,Apple,Groceries,South,David Lee,19,14.36,0.25,204.63,2022,2,February,272.84
511795,2022-06-24 07:22:32,Camera,Electronics,East,David Lee,8,1821.79,0.23,11222.23,2022,6,June,14574.32
948824,2022-11-06 17:00:53,Table,Furniture,West,David Lee,3,801.33,0.27,1754.91,2022,11,November,2403.9900000000002
1050565,2023-05-08 11:59:46,Action Figure,Toys,East,David Lee,4,41.69,0.03,161.76,2023,5,May,166.76
4830487,2022-09-19 10:20:05,Chair,Furniture,South,James Wilson,8,1079.81,0.11,7688.25,2022,9,September,8638.48
3531379,2022-11-07 23:31:50,Lego,Toys,South,David Lee,1,60.73,0.3,42.51,2022,11,November,60.73
48040,2023-09-17 09:15:40,Textbook,Books,South,John Smith,18,35.23,0.26,469.26,2023,9,September,634.14
4949216,2023-01-06 16:38:05,Apple,Groceries,South,James Wilson,8,16.02,0.3,89.71,2023,1,January,128.16
4900909,2023-04-09 07:32:42,Textbook,Books,Central,David Lee,9,27.88,0.0,250.92,2023,4,April,250.92
593501,2022-06-26 12:03:49,Pants,Clothing,Central,John Smith,5,40.46,0.15,171.96,2022,6,June,202.3
757078,2023-09-29 14:21:45,Headphones,Electronics,West,Maria Garcia,1,849.48,0.21,671.09,2023,9,September,849.48
3872860,2022-02-21 02:45:58,Eggs,Groceries,West,John Smith,1,1.1,0.3,0.77,2022,2,February,1.1
1936308,2023-06-03 03:33:42,Magazine,Books,North,Maria Garcia,5,40.24,0.0,201.2,2023,6,June,201.20000000000002
1008332,2022-12-05 05:22:40,Shirt,Clothing,East,Alice Brown,2,165.62,0.2,264.99,2022,12,December,331.24
2796850,2022-08-30 04:00:23,Couch,Furniture,Central,James Wilson,11,539.4,0.14,5102.72,2022,8,August,5933.4
1475868,2022-08-26 22:47:50,Textbook,Books,Central,Alice Brown,18,19.01,0.13,297.7,2022,8,August,342.18
4645703,2022-09-06 20:31:49,Magazine,Books,Central,James Wilson,14,46.13,0.19,523.11,2022,9,September,645.82
2448443,2022-09-25 11:55:30,Comics,Books,East,James Wilson,10,44.67,0.19,361.83,2022,9,September,446.70000000000005
3928593,2023-05-25 18:58:16,Action Figure,Toys,South,John Smith,8,84.12,0.16,565.29,2023,5,May,672.96
3950826,2022-06-17 05:54:32,Chair,Furniture,East,James Wilson,14,1440.99,0.29,14323.44,2022,6,June,20173.86
1925370,2023-04-05 02:00:42,Phone,Electronics,West,James Wilson,19,215.67,0.26,3032.32,2023,4,April,4097.73
4901173,2023-06-24 19:27:18,Phone,Electronics,West,John Smith,8,1603.65,0.07,11931.16,2023,6,June,12829.2
266594,2022-12-06 18:41:00,Couch,Furniture,West,Maria Garcia,5,910.12,0.2,3640.48,2022,12,December,4550.6
4310370,2022-02-28 20:48:36,Novel,Books,Central,James Wilson,4,40.7,0.22,126.98,2022,2,February,162.8
313551,2023-06-01 19:33:08,Novel,Books,West,Maria Garcia,7,49.07,0.09,312.58,2023,6,June,343.49
4927816,2023-06-14 11:19:31,Bread,Groceries,Central,Maria Garcia,3,1.66,0.25,3.73,2023,6,June,4.9799999999999995
4389218,2023-12-16 13:26:17,Pants,Clothing,South,John Smith,18,139.2,0.26,1854.14,2023,12,December,2505.6
4503019,2023-07-17 18:07:50,Milk,Groceries,Central,David Lee,12,18.28,0.21,173.29,2023,7,July,219.36
527419,2022-11-07 10:17:22,Board Game,Toys,East,Alice Brown,6,8.37,0.18,41.18,2022,11,November,50.22
899576,2023-03-18 00:54:59,Chair,Furniture,West,Alice Brown,6,508.82,0.13,2656.04,2023,3,March,3052.92
1650458,2022-12-22 22:43:22,Puzzle,Toys,North,Maria Garcia,19,22.55,0.14,368.47,2022,12,December,428.45
1219263,2022-01-10 08:09:56,Comics,Books,East,David Lee,12,10.66,0.3,89.54,2022,1,January,127.92
2472537,2023-03-08 08:02:27,Desk,Furniture,South,David Lee,4,1014.52,0.02,3976.92,2023,3,March,4058.08
374005,2022-06-09 11:55:23,Headphones,Electronics,Central,Alice Brown,14,138.4,0.24,1472.58,2022,6,June,1937.6000000000001
379910,2022-05-31 22:13:18,Doll,Toys,West,Maria Garcia,9,64.99,0.03,567.36,2022,5,May,584.91
2248404,2023-07-02 18:14:07,Bread,Groceries,South,Maria Garcia,6,6.05,0.3,25.41,2023,7,July,36.3
4323801,2023-09-22 17:46:36,Doll,Toys,North,David Lee,19,92.76,0.21,1392.33,2023,9,September,1762.44
2808808,2022-05-02 05:07:42,Notebook,Books,Central,James Wilson,8,27.04,0.02,211.99,2022,5,May,216.32
963431,2023-06-11 13:18:10,Headphones,Electronics,South,Maria Garcia,9,1634.19,0.0,14707.71,2023,6,June,14707.710000000001
4653358,2022-09-15 17:04:10,Desk,Furniture,North,Maria Garcia,13,127.49,0.19,1342.47,2022,9,September,1657.37
3720541,2023-05-24 11:23:06,Camera,Electronics,North,John Smith,18,1852.0,0.07,31002.48,2023,5,May,33336.0
4882162,2023-09-14 10:47:26,Shirt,Clothing,Central,Maria Garcia,15,76.96,0.2,923.52,2023,9,September,1154.3999999999999
1117592,2022-01-17 05:27:36,Chair,Furniture,East,John Smith,8,1344.67,0.03,10434.64,2022,1,January,10757.36
1028753,2023-05-19 16:10:41,Lego,Toys,North,James Wilson,6,25.53,0.28,110.29,2023,5,May,153.18
306907,2022-01-29 19:25:02,Shoes,Clothing,Central,James Wilson,15,125.88,0.22,1472.8,2022,1,January,1888.1999999999998
137481,2022-10-01 11:16:01,Board Game,Toys,North,Maria Garcia,16,76.68,0.06,1153.27,2022,10,October,1226.88
1561100,2022-04-13 18:22:20,Couch,Furniture,East,John Smith,18,1028.44,0.24,14069.06,2022,4,April,18511.920000000002
3980900,2022-07-30 05:27:24,Magazine,Books,South,David Lee,5,44.37,0.26,164.17,2022,7,July,221.85
717432,2022-11-27 06:14:56,Jacket,Clothing,South,James Wilson,17,128.92,0.04,2103.97,2022,11,November,2191.64
2157725,2022-04-02 11:18:35,Shirt,Clothing,South,David Lee,16,119.27,0.29,1354.91,2022,4,April,1908.32
4512650,2023-09-18 06:40:24,Milk,Groceries,South,David Lee,15,9.53,0.13,124.37,2023,9,September,142.95
621684,2022-04-25 14:31:50,Table,Furniture,Central,John Smith,8,898.96,0.17,5969.09,2022,4,April,7191.68
3831033,2022-03-02 00:49:01,Action Figure,Toys,North,Alice Brown,11,13.5,0.28,106.92,2022,3,March,148.5
4318911,2023-05-19 19:37:43,Jacket,Clothing,East,James Wilson,12,116.51,0.11,1244.33,2023,5,May,1398.1200000000001
3389133,2022-12-12 16:02:40,Jacket,Clothing,Central,John Smith,5,162.03,0.14,696.73,2022,12,December,810.15
3290873,2022-10-21 13:26:11,Cheese,Groceries,North,David Lee,9,14.28,0.17,106.67,2022,10,October,128.51999999999998
2907884,2023-05-21 22:20:55,Cheese,Groceries,North,James Wilson,1,9.45,0.18,7.75,2023,5,May,9.45
4789690,2022-11-06 20:17:27,Textbook,Books,North,Alice Brown,1,17.77,0.26,13.15,2022,11,November,17.77
2531534,2022-11-14 19:38:17,Cheese,Groceries,South,David Lee,6,5.4,0.2,25.92,2022,11,November,32.400000000000006
2160735,2022-05-04 01:14:00,Bread,Groceries,West,John Smith,18,19.06,0.09,312.2,2022,5,May,343.08
2168335,2023-10-02 02:56:17,Apple,Groceries,South,James Wilson,5,19.09,0.07,88.77,2023,10,October,95.45
863916,2022-10-18 15:00:24,Cheese,Groceries,Central,Maria Garcia,14,1.86,0.07,24.22,2022,10,October,26.040000000000003
1381292,2022-06-29 11:32:50,Action Figure,Toys,North,Maria Garcia,1,54.5,0.29,38.7,2022,6,June,54.5
2653980,2023-01-03 07:44:22,Pants,Clothing,North,John Smith,16,79.79,0.03,1238.34,2023,1,January,1276.64
2424329,2023-06-15 22:34:45,Apple,Groceries,North,John Smith,12,4.6,0.25,41.4,2023,6,June,55.199999999999996
1944030,2023-01-16 12:56:11,Doll,Toys,North,David Lee,3,88.98,0.26,197.54,2023,1,January,266.94
2024788,2023-01-27 21:08:54,Bookshelf,Furniture,West,John Smith,5,175.36,0.21,692.67,2023,1,January,876.8000000000001
4151559,2022-02-16 01:17:51,Desk,Furniture,West,David Lee,12,683.57,0.18,6726.33,2022,2,February,8202.84
